id,season,gameType,startTimeUTC,venueTimezone,venue,awayTeamName,homeTeamName,awayTeamScore,homeTeamScore,lastPeriod,homeTeamPrev10Wins,homeTeamPrev10Losses,homeTeamPrev10OTLs,awayTeamPrev10Wins,awayTeamPrev10Losses,awayTeamPrev10OTLs
2021020349,20212022,2,2021-12-02T00:00:00Z,America/New_York,Madison Square Garden,Philadelphia Flyers,New York Rangers,1.0,4.0,REG,7,2,1,2,6,2
2021020346,20212022,2,2021-12-02T00:30:00Z,America/Toronto,Scotiabank Arena,Colorado Avalanche,Toronto Maple Leafs,3.0,8.0,REG,9,1,0,7,2,1
2021020347,20212022,2,2021-12-02T00:30:00Z,US/Eastern,Canadian Tire Centre,Vancouver Canucks,Ottawa Senators,6.0,2.0,REG,1,9,0,2,8,0
2021020348,20212022,2,2021-12-02T00:30:00Z,America/Detroit,Little Caesars Arena,Seattle Kraken,Detroit Red Wings,3.0,4.0,SO,5,4,1,4,6,0
2021020350,20212022,2,2021-12-02T03:00:00Z,America/Edmonton,Rogers Place,Pittsburgh Penguins,Edmonton Oilers,2.0,5.0,REG,6,4,0,5,4,1
2021020351,20212022,2,2021-12-02T03:00:00Z,America/Los_Angeles,Honda Center,Vegas Golden Knights,Anaheim Ducks,5.0,6.0,REG,6,4,0,6,4,0
2021020352,20212022,2,2021-12-03T00:00:00Z,America/Montreal,Centre Bell,Colorado Avalanche,Montréal Canadiens,4.0,1.0,REG,3,6,1,7,3,0
2021020353,20212022,2,2021-12-03T00:00:00Z,US/Eastern,Amalie Arena,St. Louis Blues,Tampa Bay Lightning,2.0,4.0,REG,6,2,2,4,5,1
2021020354,20212022,2,2021-12-03T00:00:00Z,US/Eastern,FLA Live Arena,Buffalo Sabres,Florida Panthers,4.0,7.0,REG,5,3,2,3,6,1
2021020356,20212022,2,2021-12-03T00:00:00Z,US/Eastern,Capital One Arena,Chicago Blackhawks,Washington Capitals,4.0,3.0,SO,7,2,1,6,4,0
2021020357,20212022,2,2021-12-03T00:00:00Z,US/Eastern,PNC Arena,Ottawa Senators,Carolina Hurricanes,3.0,2.0,REG,5,4,1,1,9,0
2021020355,20212022,2,2021-12-03T00:30:00Z,America/New_York,UBS Arena,San Jose Sharks,New York Islanders,2.0,1.0,OT,2,8,0,5,5,0
2021020358,20212022,2,2021-12-03T01:00:00Z,US/Central,Bridgestone Arena,Boston Bruins,Nashville Predators,2.0,0.0,REG,6,4,0,6,4,0
2021020360,20212022,2,2021-12-03T01:00:00Z,US/Central,Xcel Energy Center,New Jersey Devils,Minnesota Wild,2.0,5.0,REG,6,3,1,4,4,2
2021020359,20212022,2,2021-12-03T01:30:00Z,US/Central,American Airlines Center,Columbus Blue Jackets,Dallas Stars,2.0,3.0,REG,7,3,0,5,5,0
2021020361,20212022,2,2021-12-03T03:30:00Z,America/Los_Angeles,STAPLES Center,Calgary Flames,Los Angeles Kings,3.0,2.0,REG,4,3,3,6,2,2
2021020362,20212022,2,2021-12-04T00:00:00Z,America/New_York,Madison Square Garden,San Jose Sharks,New York Rangers,0.0,1.0,REG,8,2,0,6,4,0
2021020363,20212022,2,2021-12-04T01:00:00Z,America/Winnipeg,Canada Life Centre,New Jersey Devils,Winnipeg Jets,4.0,8.0,REG,4,5,1,3,5,2
2021020364,20212022,2,2021-12-04T02:30:00Z,America/Phoenix,Gila River Arena,Vegas Golden Knights,Arizona Coyotes,7.0,1.0,REG,4,5,1,6,4,0
2021020365,20212022,2,2021-12-04T03:00:00Z,America/Los_Angeles,Honda Center,Calgary Flames,Anaheim Ducks,4.0,3.0,SO,6,4,0,7,1,2
2021020366,20212022,2,2021-12-04T03:00:00Z,US/Pacific,Climate Pledge Arena,Edmonton Oilers,Seattle Kraken,3.0,4.0,REG,4,5,1,7,3,0
2021020370,20212022,2,2021-12-04T18:00:00Z,US/Eastern,FLA Live Arena,St. Louis Blues,Florida Panthers,3.0,4.0,SO,6,2,2,4,5,1
2021020367,20212022,2,2021-12-05T00:00:00Z,US/Eastern,TD Garden,Tampa Bay Lightning,Boston Bruins,3.0,2.0,OT,6,4,0,7,2,1
2021020368,20212022,2,2021-12-05T00:00:00Z,US/Eastern,Canadian Tire Centre,Colorado Avalanche,Ottawa Senators,5.0,6.0,OT,2,8,0,8,2,0
2021020369,20212022,2,2021-12-05T00:00:00Z,America/Detroit,Little Caesars Arena,New York Islanders,Detroit Red Wings,3.0,4.0,OT,5,4,1,1,8,1
2021020372,20212022,2,2021-12-05T00:00:00Z,US/Eastern,Capital One Arena,Columbus Blue Jackets,Washington Capitals,1.0,3.0,REG,6,2,2,5,5,0
2021020374,20212022,2,2021-12-05T00:00:00Z,US/Central,Bridgestone Arena,Montréal Canadiens,Nashville Predators,3.0,4.0,OT,5,5,0,2,7,1
2021020375,20212022,2,2021-12-05T00:00:00Z,US/Central,Xcel Energy Center,Toronto Maple Leafs,Minnesota Wild,3.0,4.0,SO,7,2,1,9,1,0
2021020373,20212022,2,2021-12-05T00:30:00Z,US/Eastern,PNC Arena,Buffalo Sabres,Carolina Hurricanes,2.0,6.0,REG,5,4,1,2,7,1
2021020371,20212022,2,2021-12-05T01:00:00Z,America/New_York,Madison Square Garden,Chicago Blackhawks,New York Rangers,2.0,3.0,REG,9,1,0,7,3,0
2021020376,20212022,2,2021-12-05T03:00:00Z,America/Vancouver,Rogers Arena,Pittsburgh Penguins,Vancouver Canucks,4.0,1.0,REG,3,7,0,5,4,1
2021020378,20212022,2,2021-12-05T23:00:00Z,US/Eastern,Wells Fargo Center,Tampa Bay Lightning,Philadelphia Flyers,7.0,1.0,REG,2,6,2,7,2,1
2021020379,20212022,2,2021-12-05T23:00:00Z,US/Eastern,Nationwide Arena,San Jose Sharks,Columbus Blue Jackets,4.0,6.0,REG,5,5,0,6,4,0
2021020377,20212022,2,2021-12-06T00:30:00Z,America/New_York,UBS Arena,Chicago Blackhawks,New York Islanders,3.0,2.0,SO,0,8,2,6,4,0
2021020380,20212022,2,2021-12-06T01:00:00Z,America/Winnipeg,Canada Life Centre,Toronto Maple Leafs,Winnipeg Jets,3.0,6.0,REG,4,5,1,8,1,1
2021020381,20212022,2,2021-12-06T01:00:00Z,America/Edmonton,Rogers Place,Los Angeles Kings,Edmonton Oilers,5.0,1.0,REG,6,4,0,3,4,3
2021020382,20212022,2,2021-12-06T03:00:00Z,US/Pacific,T-Mobile Arena,Calgary Flames,Vegas Golden Knights,2.0,3.0,REG,6,4,0,8,1,1
2021020234,20212022,2,2021-12-07T00:00:00Z,US/Eastern,Prudential Center,Ottawa Senators,New Jersey Devils,3.0,2.0,SO,2,6,2,3,7,0
2021020383,20212022,2,2021-12-07T00:00:00Z,US/Eastern,Wells Fargo Center,Colorado Avalanche,Philadelphia Flyers,7.0,5.0,REG,1,7,2,7,2,1
2021020384,20212022,2,2021-12-07T00:00:00Z,US/Eastern,Capital One Arena,Anaheim Ducks,Washington Capitals,3.0,4.0,SO,6,2,2,5,4,1
2021020385,20212022,2,2021-12-07T01:30:00Z,US/Central,American Airlines Center,Arizona Coyotes,Dallas Stars,1.0,4.0,REG,8,2,0,4,5,1
2021020386,20212022,2,2021-12-07T03:00:00Z,America/Vancouver,Rogers Arena,Los Angeles Kings,Vancouver Canucks,0.0,4.0,REG,3,7,0,3,4,3
2021020387,20212022,2,2021-12-07T03:00:00Z,US/Pacific,Climate Pledge Arena,Pittsburgh Penguins,Seattle Kraken,6.0,1.0,REG,5,4,1,6,3,1
2021020389,20212022,2,2021-12-08T00:00:00Z,America/Toronto,Scotiabank Arena,Columbus Blue Jackets,Toronto Maple Leafs,4.0,5.0,REG,7,2,1,5,5,0
2021020390,20212022,2,2021-12-08T00:00:00Z,America/Montreal,Centre Bell,Tampa Bay Lightning,Montréal Canadiens,3.0,2.0,REG,2,7,1,7,2,1
2021020391,20212022,2,2021-12-08T00:00:00Z,US/Eastern,Canadian Tire Centre,New York Islanders,Ottawa Senators,5.0,3.0,REG,4,6,0,0,7,3
2021020392,20212022,2,2021-12-08T00:00:00Z,America/Detroit,Little Caesars Arena,Nashville Predators,Detroit Red Wings,5.0,2.0,REG,6,3,1,5,5,0
2021020388,20212022,2,2021-12-08T00:30:00Z,America/New_York,KeyBank Center,Anaheim Ducks,Buffalo Sabres,2.0,0.0,REG,2,7,1,4,4,2
2021020394,20212022,2,2021-12-08T01:00:00Z,US/Central,Enterprise Center,Florida Panthers,St. Louis Blues,3.0,4.0,OT,4,4,2,7,2,1
2021020395,20212022,2,2021-12-08T01:00:00Z,America/Winnipeg,Canada Life Centre,Carolina Hurricanes,Winnipeg Jets,4.0,2.0,REG,4,5,1,5,4,1
2021020393,20212022,2,2021-12-08T01:30:00Z,America/Chicago,United Center,New York Rangers,Chicago Blackhawks,6.0,2.0,REG,6,4,0,9,1,0
2021020396,20212022,2,2021-12-08T02:00:00Z,America/Edmonton,Rogers Place,Minnesota Wild,Edmonton Oilers,4.0,1.0,REG,6,4,0,7,2,1
2021020397,20212022,2,2021-12-08T03:30:00Z,US/Pacific,SAP Center at San Jose,Calgary Flames,San Jose Sharks,3.0,5.0,REG,5,5,0,7,2,1
2021020398,20212022,2,2021-12-09T00:00:00Z,US/Eastern,Prudential Center,Philadelphia Flyers,New Jersey Devils,0.0,3.0,REG,2,5,3,1,7,2
2021020399,20212022,2,2021-12-09T00:00:00Z,America/New_York,Madison Square Garden,Colorado Avalanche,New York Rangers,7.0,3.0,REG,9,1,0,7,2,1
2021020400,20212022,2,2021-12-09T02:00:00Z,America/Vancouver,Rogers Arena,Boston Bruins,Vancouver Canucks,1.0,2.0,SO,4,6,0,6,3,1
2021020401,20212022,2,2021-12-09T03:00:00Z,US/Pacific,T-Mobile Arena,Dallas Stars,Vegas Golden Knights,4.0,5.0,REG,6,4,0,9,1,0
2021020402,20212022,2,2021-12-10T00:00:00Z,America/Toronto,Scotiabank Arena,Tampa Bay Lightning,Toronto Maple Leafs,5.0,3.0,REG,7,2,1,7,2,1
2021020403,20212022,2,2021-12-10T00:00:00Z,America/Montreal,Centre Bell,Chicago Blackhawks,Montréal Canadiens,2.0,0.0,REG,2,7,1,5,5,0
2021020405,20212022,2,2021-12-10T00:00:00Z,US/Eastern,Nationwide Arena,Anaheim Ducks,Columbus Blue Jackets,2.0,1.0,SO,4,6,0,4,4,2
2021020404,20212022,2,2021-12-10T00:30:00Z,America/New_York,UBS Arena,Nashville Predators,New York Islanders,4.0,3.0,REG,1,6,3,5,5,0
2021020406,20212022,2,2021-12-10T01:00:00Z,US/Central,Enterprise Center,Detroit Red Wings,St. Louis Blues,2.0,6.0,REG,5,3,2,5,4,1
2021020407,20212022,2,2021-12-10T02:00:00Z,US/Mountain,Scotiabank Saddledome,Carolina Hurricanes,Calgary Flames,2.0,1.0,OT,7,3,0,5,4,1
2021020408,20212022,2,2021-12-10T02:00:00Z,America/Edmonton,Rogers Place,Boston Bruins,Edmonton Oilers,3.0,2.0,REG,5,5,0,5,3,2
2021020411,20212022,2,2021-12-10T03:00:00Z,US/Pacific,Climate Pledge Arena,Winnipeg Jets,Seattle Kraken,3.0,0.0,REG,5,4,1,3,6,1
2021020409,20212022,2,2021-12-10T03:30:00Z,America/Los_Angeles,STAPLES Center,Dallas Stars,Los Angeles Kings,0.0,4.0,REG,2,5,3,8,2,0
2021020410,20212022,2,2021-12-10T03:30:00Z,US/Pacific,SAP Center at San Jose,Minnesota Wild,San Jose Sharks,5.0,2.0,REG,6,4,0,8,1,1
2021020412,20212022,2,2021-12-11T00:00:00Z,America/New_York,KeyBank Center,New York Rangers,Buffalo Sabres,2.0,1.0,REG,1,8,1,8,2,0
2021020414,20212022,2,2021-12-11T00:00:00Z,US/Eastern,Capital One Arena,Pittsburgh Penguins,Washington Capitals,4.0,2.0,REG,7,2,1,7,2,1
2021020413,20212022,2,2021-12-11T00:30:00Z,US/Eastern,Prudential Center,Nashville Predators,New Jersey Devils,3.0,2.0,REG,3,5,2,6,4,0
2021020415,20212022,2,2021-12-11T02:00:00Z,America/Denver,Ball Arena,Detroit Red Wings,Colorado Avalanche,3.0,7.0,REG,7,2,1,5,4,1
2021020416,20212022,2,2021-12-11T02:00:00Z,America/Phoenix,Gila River Arena,Florida Panthers,Arizona Coyotes,3.0,1.0,REG,4,5,1,7,2,1
2021020417,20212022,2,2021-12-11T03:00:00Z,America/Vancouver,Rogers Arena,Winnipeg Jets,Vancouver Canucks,3.0,4.0,SO,5,5,0,4,6,0
2021020418,20212022,2,2021-12-11T03:00:00Z,US/Pacific,T-Mobile Arena,Philadelphia Flyers,Vegas Golden Knights,4.0,3.0,REG,6,4,0,0,8,2
2021020421,20212022,2,2021-12-11T18:00:00Z,US/Eastern,Canadian Tire Centre,Tampa Bay Lightning,Ottawa Senators,0.0,4.0,REG,3,7,0,8,1,1
2021020419,20212022,2,2021-12-12T00:00:00Z,America/New_York,KeyBank Center,Washington Capitals,Buffalo Sabres,3.0,2.0,SO,1,8,1,6,3,1
2021020420,20212022,2,2021-12-12T00:00:00Z,America/Toronto,Scotiabank Arena,Chicago Blackhawks,Toronto Maple Leafs,4.0,5.0,REG,6,3,1,5,5,0
2021020423,20212022,2,2021-12-12T00:00:00Z,US/Eastern,PPG Paints Arena,Anaheim Ducks,Pittsburgh Penguins,0.0,1.0,REG,7,2,1,5,3,2
2021020424,20212022,2,2021-12-12T00:00:00Z,US/Central,Enterprise Center,Montréal Canadiens,St. Louis Blues,1.0,4.0,REG,5,3,2,2,7,1
2021020422,20212022,2,2021-12-12T00:30:00Z,America/New_York,UBS Arena,New Jersey Devils,New York Islanders,2.0,4.0,REG,1,6,3,3,5,2
2021020427,20212022,2,2021-12-12T02:00:00Z,America/Phoenix,Gila River Arena,Philadelphia Flyers,Arizona Coyotes,5.0,3.0,REG,3,6,1,1,8,1
2021020425,20212022,2,2021-12-12T03:00:00Z,US/Mountain,Scotiabank Saddledome,Boston Bruins,Calgary Flames,4.0,2.0,REG,6,3,1,5,3,2
2021020426,20212022,2,2021-12-12T03:00:00Z,America/Edmonton,Rogers Place,Carolina Hurricanes,Edmonton Oilers,3.0,1.0,REG,5,5,0,5,4,1
2021020430,20212022,2,2021-12-12T03:00:00Z,US/Pacific,Climate Pledge Arena,Columbus Blue Jackets,Seattle Kraken,5.0,4.0,OT,5,4,1,4,5,1
2021020428,20212022,2,2021-12-12T03:30:00Z,America/Los_Angeles,STAPLES Center,Minnesota Wild,Los Angeles Kings,1.0,2.0,REG,3,5,2,8,1,1
2021020429,20212022,2,2021-12-12T03:30:00Z,US/Pacific,SAP Center at San Jose,Dallas Stars,San Jose Sharks,1.0,2.0,REG,6,4,0,7,3,0
2021020431,20212022,2,2021-12-13T00:00:00Z,America/New_York,Madison Square Garden,Nashville Predators,New York Rangers,1.0,0.0,REG,8,2,0,7,3,0
2021020432,20212022,2,2021-12-13T00:00:00Z,US/Central,Enterprise Center,Anaheim Ducks,St. Louis Blues,3.0,2.0,OT,6,2,2,5,3,2
2021020433,20212022,2,2021-12-13T01:00:00Z,America/Denver,Ball Arena,Florida Panthers,Colorado Avalanche,2.0,3.0,REG,7,2,1,7,2,1
2021020435,20212022,2,2021-12-13T02:00:00Z,US/Pacific,T-Mobile Arena,Minnesota Wild,Vegas Golden Knights,4.0,6.0,REG,6,4,0,8,1,1
2021020434,20212022,2,2021-12-13T03:00:00Z,America/Vancouver,Rogers Arena,Carolina Hurricanes,Vancouver Canucks,1.0,2.0,REG,5,5,0,5,4,1
2021020437,20212022,2,2021-12-15T00:00:00Z,US/Eastern,TD Garden,Vegas Golden Knights,Boston Bruins,4.0,1.0,REG,5,3,2,6,4,0
2021020439,20212022,2,2021-12-15T00:00:00Z,US/Eastern,Amalie Arena,Los Angeles Kings,Tampa Bay Lightning,2.0,3.0,OT,7,2,1,4,4,2
2021020440,20212022,2,2021-12-15T00:00:00Z,US/Eastern,FLA Live Arena,Ottawa Senators,Florida Panthers,8.0,2.0,REG,6,3,1,4,6,0
2021020441,20212022,2,2021-12-15T00:00:00Z,US/Eastern,Wells Fargo Center,New Jersey Devils,Philadelphia Flyers,1.0,6.0,REG,2,7,1,2,6,2
2021020442,20212022,2,2021-12-15T00:00:00Z,US/Eastern,PPG Paints Arena,Montréal Canadiens,Pittsburgh Penguins,2.0,5.0,REG,7,2,1,2,7,1
2021020438,20212022,2,2021-12-15T00:30:00Z,America/Detroit,Little Caesars Arena,New York Islanders,Detroit Red Wings,1.0,2.0,REG,5,4,1,2,5,3
2021020446,20212022,2,2021-12-15T01:00:00Z,America/Winnipeg,Canada Life Centre,Buffalo Sabres,Winnipeg Jets,4.0,2.0,REG,4,5,1,1,7,2
2021020444,20212022,2,2021-12-15T01:30:00Z,US/Central,American Airlines Center,St. Louis Blues,Dallas Stars,4.0,1.0,REG,7,3,0,5,2,3
2021020447,20212022,2,2021-12-15T02:00:00Z,America/Denver,Ball Arena,New York Rangers,Colorado Avalanche,2.0,4.0,REG,7,2,1,8,2,0
2021020448,20212022,2,2021-12-15T02:00:00Z,America/Edmonton,Rogers Place,Toronto Maple Leafs,Edmonton Oilers,5.0,1.0,REG,4,6,0,7,2,1
2021020449,20212022,2,2021-12-15T03:00:00Z,America/Vancouver,Rogers Arena,Columbus Blue Jackets,Vancouver Canucks,3.0,4.0,REG,6,4,0,4,5,1
2021020450,20212022,2,2021-12-15T03:30:00Z,US/Pacific,SAP Center at San Jose,Seattle Kraken,San Jose Sharks,3.0,1.0,REG,6,4,0,5,3,2
2021020451,20212022,2,2021-12-16T01:00:00Z,America/Chicago,United Center,Washington Capitals,Chicago Blackhawks,4.0,5.0,OT,5,5,0,6,3,1
2021020452,20212022,2,2021-12-16T02:00:00Z,America/Phoenix,Gila River Arena,New York Rangers,Arizona Coyotes,3.0,2.0,REG,3,7,0,7,3,0
2021020453,20212022,2,2021-12-16T03:00:00Z,America/Los_Angeles,Honda Center,Seattle Kraken,Anaheim Ducks,1.0,4.0,REG,6,2,2,5,3,2
2021020454,20212022,2,2021-12-17T00:00:00Z,America/Montreal,Centre Bell,Philadelphia Flyers,Montréal Canadiens,2.0,3.0,SO,1,8,1,3,6,1
2021020455,20212022,2,2021-12-17T00:00:00Z,US/Eastern,Amalie Arena,Ottawa Senators,Tampa Bay Lightning,1.0,2.0,REG,7,2,1,5,5,0
2021020456,20212022,2,2021-12-17T00:00:00Z,US/Eastern,FLA Live Arena,Los Angeles Kings,Florida Panthers,4.0,1.0,REG,5,4,1,4,3,3
2021020457,20212022,2,2021-12-17T00:00:00Z,US/Eastern,Prudential Center,Vegas Golden Knights,New Jersey Devils,5.0,3.0,REG,2,7,1,6,4,0
2021020459,20212022,2,2021-12-17T00:00:00Z,US/Eastern,PNC Arena,Detroit Red Wings,Carolina Hurricanes,3.0,5.0,REG,5,5,0,6,3,1
2021020458,20212022,2,2021-12-17T00:30:00Z,America/New_York,UBS Arena,Boston Bruins,New York Islanders,1.0,3.0,REG,2,5,3,5,3,2
2021020460,20212022,2,2021-12-17T01:00:00Z,US/Central,Bridgestone Arena,Colorado Avalanche,Nashville Predators,2.0,5.0,REG,7,3,0,7,2,1
2021020461,20212022,2,2021-12-17T01:00:00Z,US/Central,Xcel Energy Center,Buffalo Sabres,Minnesota Wild,3.0,2.0,SO,8,2,0,2,6,2
2021020463,20212022,2,2021-12-17T02:00:00Z,America/Edmonton,Rogers Place,Columbus Blue Jackets,Edmonton Oilers,2.0,5.0,REG,3,7,0,3,6,1
2021020464,20212022,2,2021-12-17T03:30:00Z,US/Pacific,SAP Center at San Jose,Vancouver Canucks,San Jose Sharks,5.0,2.0,REG,5,5,0,7,3,0
2021020465,20212022,2,2021-12-18T00:00:00Z,America/New_York,Madison Square Garden,Vegas Golden Knights,New York Rangers,3.0,2.0,SO,7,3,0,7,3,0
2021020466,20212022,2,2021-12-18T00:00:00Z,US/Eastern,PPG Paints Arena,Buffalo Sabres,Pittsburgh Penguins,2.0,3.0,OT,7,2,1,3,5,2
2021020468,20212022,2,2021-12-18T01:00:00Z,US/Central,Enterprise Center,Dallas Stars,St. Louis Blues,1.0,4.0,REG,6,1,3,6,4,0
2021020469,20212022,2,2021-12-18T01:00:00Z,America/Winnipeg,Canada Life Centre,Washington Capitals,Winnipeg Jets,5.0,2.0,REG,4,5,1,6,2,2
2021020467,20212022,2,2021-12-18T01:30:00Z,America/Chicago,United Center,Nashville Predators,Chicago Blackhawks,3.0,2.0,OT,5,5,0,8,2,0
2021020470,20212022,2,2021-12-18T03:00:00Z,America/Los_Angeles,Honda Center,Arizona Coyotes,Anaheim Ducks,6.0,5.0,OT,6,2,2,2,8,0
2021020473,20212022,2,2021-12-19T00:00:00Z,US/Eastern,Wells Fargo Center,Ottawa Senators,Philadelphia Flyers,3.0,4.0,OT,3,6,1,5,5,0
2021020474,20212022,2,2021-12-19T00:00:00Z,US/Eastern,PNC Arena,Los Angeles Kings,Carolina Hurricanes,1.0,5.0,REG,6,4,0,5,3,2
2021020472,20212022,2,2021-12-19T01:00:00Z,America/Detroit,Little Caesars Arena,New Jersey Devils,Detroit Red Wings,2.0,5.0,REG,6,4,0,2,7,1
2021020475,20212022,2,2021-12-19T01:00:00Z,US/Central,American Airlines Center,Chicago Blackhawks,Dallas Stars,3.0,4.0,OT,5,5,0,5,4,1
2021020480,20212022,2,2021-12-19T03:00:00Z,US/Pacific,Climate Pledge Arena,Edmonton Oilers,Seattle Kraken,5.0,3.0,REG,4,4,2,4,6,0
2021020483,20212022,2,2021-12-19T19:00:00Z,America/New_York,UBS Arena,Vegas Golden Knights,New York Islanders,4.0,3.0,SO,3,4,3,7,3,0
2021020486,20212022,2,2021-12-19T20:00:00Z,America/Winnipeg,Canada Life Centre,St. Louis Blues,Winnipeg Jets,2.0,4.0,REG,4,5,1,7,1,2
2021020482,20212022,2,2021-12-20T00:00:00Z,US/Eastern,Prudential Center,Pittsburgh Penguins,New Jersey Devils,3.0,2.0,REG,1,8,1,7,2,1
2021020484,20212022,2,2021-12-20T00:00:00Z,US/Eastern,Capital One Arena,Los Angeles Kings,Washington Capitals,3.0,2.0,REG,6,2,2,5,3,2
2021020492,20212022,2,2021-12-21T01:30:00Z,US/Central,American Airlines Center,Minnesota Wild,Dallas Stars,4.0,7.0,REG,5,5,0,7,2,1
2021020501,20212022,2,2021-12-22T03:00:00Z,US/Pacific,T-Mobile Arena,Tampa Bay Lightning,Vegas Golden Knights,4.0,3.0,REG,8,2,0,7,2,1
2021020537,20212022,2,2021-12-29T00:00:00Z,US/Eastern,Amalie Arena,Montréal Canadiens,Tampa Bay Lightning,4.0,5.0,OT,8,1,1,2,7,1
2021020539,20212022,2,2021-12-29T03:30:00Z,America/Los_Angeles,Crypto.com Arena,Vegas Golden Knights,Los Angeles Kings,6.0,3.0,REG,5,3,2,8,2,0
2021020540,20212022,2,2021-12-29T03:30:00Z,US/Pacific,SAP Center at San Jose,Arizona Coyotes,San Jose Sharks,7.0,8.0,SO,5,5,0,2,8,0
2021020541,20212022,2,2021-12-30T00:00:00Z,America/New_York,KeyBank Center,New Jersey Devils,Buffalo Sabres,4.0,3.0,REG,2,5,3,1,8,1
2021020544,20212022,2,2021-12-30T00:00:00Z,US/Eastern,FLA Live Arena,New York Rangers,Florida Panthers,3.0,4.0,REG,4,5,1,6,3,1
2021020546,20212022,2,2021-12-30T00:00:00Z,US/Eastern,Capital One Arena,Nashville Predators,Washington Capitals,3.0,5.0,REG,5,3,2,8,2,0
2021020547,20212022,2,2021-12-30T01:30:00Z,US/Central,Enterprise Center,Edmonton Oilers,St. Louis Blues,2.0,4.0,REG,6,2,2,4,6,0
2021020551,20212022,2,2021-12-30T03:00:00Z,US/Pacific,Climate Pledge Arena,Philadelphia Flyers,Seattle Kraken,3.0,2.0,OT,4,4,2,4,5,1
2021020550,20212022,2,2021-12-30T03:30:00Z,America/Los_Angeles,Honda Center,Vancouver Canucks,Anaheim Ducks,2.0,1.0,OT,6,1,3,8,2,0
2021020552,20212022,2,2021-12-31T00:00:00Z,US/Eastern,FLA Live Arena,Tampa Bay Lightning,Florida Panthers,3.0,9.0,REG,5,4,1,9,1,0
2021020554,20212022,2,2021-12-31T00:00:00Z,US/Eastern,PNC Arena,Montréal Canadiens,Carolina Hurricanes,0.0,4.0,REG,6,4,0,2,6,2
2021020555,20212022,2,2021-12-31T00:00:00Z,US/Eastern,Nationwide Arena,Nashville Predators,Columbus Blue Jackets,3.0,4.0,SO,2,7,1,8,2,0
2021020553,20212022,2,2021-12-31T00:30:00Z,America/New_York,UBS Arena,Buffalo Sabres,New York Islanders,1.0,4.0,REG,3,3,4,2,6,2
2021020558,20212022,2,2021-12-31T03:00:00Z,US/Pacific,Climate Pledge Arena,Calgary Flames,Seattle Kraken,6.0,4.0,REG,3,4,3,5,4,1
2021020556,20212022,2,2021-12-31T03:30:00Z,America/Los_Angeles,Crypto.com Arena,Vancouver Canucks,Los Angeles Kings,1.0,2.0,SO,5,4,1,9,1,0
2021020557,20212022,2,2021-12-31T03:30:00Z,US/Pacific,SAP Center at San Jose,Philadelphia Flyers,San Jose Sharks,2.0,3.0,OT,5,5,0,5,4,1
2021020562,20212022,2,2021-12-31T18:00:00Z,US/Eastern,Prudential Center,Edmonton Oilers,New Jersey Devils,5.0,6.0,OT,2,7,1,3,7,0
2021020565,20212022,2,2021-12-31T20:00:00Z,US/Pacific,T-Mobile Arena,Anaheim Ducks,Vegas Golden Knights,1.0,3.0,REG,8,2,0,5,1,4
2021020561,20212022,2,2022-01-01T00:00:00Z,US/Eastern,Amalie Arena,New York Rangers,Tampa Bay Lightning,4.0,3.0,SO,8,2,0,5,4,1
2021020560,20212022,2,2022-01-01T00:30:00Z,America/Detroit,Little Caesars Arena,Washington Capitals,Detroit Red Wings,3.0,1.0,REG,6,4,0,5,3,2
2021020566,20212022,2,2022-01-01T18:00:00Z,US/Eastern,TD Garden,Buffalo Sabres,Boston Bruins,3.0,4.0,OT,4,4,2,2,6,2
2021020568,20212022,2,2022-01-01T18:00:00Z,US/Eastern,FLA Live Arena,Montréal Canadiens,Florida Panthers,2.0,5.0,REG,6,3,1,1,7,2
2021020570,20212022,2,2022-01-01T18:00:00Z,US/Eastern,Nationwide Arena,Carolina Hurricanes,Columbus Blue Jackets,7.0,4.0,REG,3,6,1,7,3,0
2021020569,20212022,2,2022-01-01T19:00:00Z,America/New_York,UBS Arena,Edmonton Oilers,New York Islanders,2.0,3.0,OT,4,2,4,2,7,1
2021020571,20212022,2,2022-01-01T19:00:00Z,US/Central,Bridgestone Arena,Chicago Blackhawks,Nashville Predators,1.0,6.0,REG,7,2,1,4,4,2
2021020567,20212022,2,2022-01-02T00:00:00Z,America/Toronto,Scotiabank Arena,Ottawa Senators,Toronto Maple Leafs,0.0,6.0,REG,7,2,1,5,4,1
2021020572,20212022,2,2022-01-02T00:00:00Z,US/Central,Target Field,St. Louis Blues,Minnesota Wild,6.0,4.0,REG,6,3,1,6,2,2
2021020574,20212022,2,2022-01-02T03:00:00Z,US/Pacific,Climate Pledge Arena,Vancouver Canucks,Seattle Kraken,5.0,2.0,REG,2,5,3,8,1,1
2021020573,20212022,2,2022-01-02T03:30:00Z,America/Los_Angeles,Crypto.com Arena,Philadelphia Flyers,Los Angeles Kings,3.0,6.0,REG,6,3,1,5,3,2
2021020576,20212022,2,2022-01-02T17:30:00Z,America/New_York,Madison Square Garden,Tampa Bay Lightning,New York Rangers,0.0,4.0,REG,5,4,1,7,2,1
2021020575,20212022,2,2022-01-02T18:00:00Z,America/Detroit,Little Caesars Arena,Boston Bruins,Detroit Red Wings,5.0,1.0,REG,5,5,0,5,3,2
2021020577,20212022,2,2022-01-02T18:00:00Z,US/Eastern,PPG Paints Arena,San Jose Sharks,Pittsburgh Penguins,5.0,8.0,REG,7,2,1,5,5,0
